avg polarity score,subscribers,totalVideos,totalViews,duration
0.4216379188712522,214000,237,6800036,2734.0
0.4232930921052632,214000,237,6800036,2207.0
0.4442170180722892,214000,237,6800036,711.0
0.4423046989720999,214000,237,6800036,2968.0
0.443082889200561,214000,237,6800036,148.0
0.448403050397878,214000,237,6800036,971.0
0.5597518962075848,679000,322,55991342,1969.0
0.5553405178614241,679000,322,55991342,1331.0
0.553703683737646,679000,322,55991342,1465.0
0.5542766435986158,679000,322,55991342,1516.0
0.5532995540454448,679000,322,55991342,1231.0
0.5535855652899457,679000,322,55991342,1586.0
0.5540642177696823,679000,322,55991342,756.0
0.5530162579648581,679000,322,55991342,695.0
0.5521847517075872,679000,322,55991342,844.0
0.5506494284158955,679000,322,55991342,544.0
0.5510409664623153,679000,322,55991342,519.0
0.5514074950690335,679000,322,55991342,368.0
0.5511375668926151,679000,322,55991342,382.0
0.5509296151104776,679000,322,55991342,697.0
0.5504534743202417,679000,322,55991342,843.0
0.5505088636766531,679000,322,55991342,284.0
0.5505762966896796,679000,322,55991342,565.0
0.5489998591549295,679000,322,55991342,702.0
0.5492430301966292,679000,322,55991342,576.0
0.5494441876750701,679000,322,55991342,1274.0
0.5491913970973946,679000,322,55991342,826.0
0.5492040160642571,679000,322,55991342,273.0
0.5491904828307478,679000,322,55991342,790.0
0.4520666666666666,13,75,447,638.0
0.4520666666666666,13,75,447,638.0
0.4404,13,75,447,2261.0
0.4520666666666666,13,75,447,3338.0
0.4520666666666666,13,75,447,639.0
0.4520666666666666,13,75,447,638.0
0.4520666666666666,13,75,447,667.0
0.4520666666666666,13,75,447,630.0
0.4520666666666666,13,75,447,578.0
0.4520666666666666,13,75,447,625.0
0.4520666666666666,13,75,447,617.0
0.540797619047619,607000,98,28316934,644.0
0.549435652173913,607000,98,28316934,573.0
0.5425624060150376,607000,98,28316934,1178.0
0.512211052631579,607000,98,28316934,969.0
0.4960381578947368,607000,98,28316934,620.0
0.5117365853658536,607000,98,28316934,283.0
0.5131148264984227,607000,98,28316934,237.0
0.4930475806451613,607000,98,28316934,1251.0
0.4751244588744589,607000,98,28316934,781.0
0.4760612903225806,607000,98,28316934,1445.0
0.4801722972972973,607000,98,28316934,955.0
0.4808469182389938,607000,98,28316934,363.0
0.4812081807081807,607000,98,28316934,597.0
0.4861696935300795,607000,98,28316934,788.0
0.4905544243577545,607000,98,28316934,331.0
0.4921269324654191,607000,98,28316934,1107.0
0.3747666666666667,32400,212,3513708,718.0
0.37123125,32400,212,3513708,145.0
0.3796166666666666,32400,212,3513708,579.0
0.4652320754716981,32400,212,3513708,435.0
0.4752402061855671,32400,212,3513708,602.0
0.436248717948718,32400,212,3513708,1405.0
0.4390915966386555,32400,212,3513708,1113.0
0.4310944444444444,32400,212,3513708,1554.0
0.4201133333333333,32400,212,3513708,296.0
0.4214363636363636,32400,212,3513708,883.0
0.4308402439024389,32400,212,3513708,481.0
0.7964,1650,179,131527,464.0
0.7964,1650,179,131527,301.0
0.7964,1650,179,131527,281.0
0.7964,1650,179,131527,1270.0
0.7262333333333334,1650,179,131527,1835.0
0.3995,1650,179,131527,1002.0
0.4491124999999999,1650,179,131527,353.0
0.4876999999999999,1650,179,131527,1184.0
0.51857,1650,179,131527,448.0
0.3340307692307692,1650,179,131527,845.0
0.2309416666666666,145000,2747,28451935,381.0
0.2383944444444444,145000,2747,28451935,320.0
0.25184,145000,2747,28451935,556.0
0.2507620689655172,145000,2747,28451935,392.0
0.3059194444444444,145000,2747,28451935,500.0
0.2823871794871795,145000,2747,28451935,210.0
0.2954976744186047,145000,2747,28451935,306.0
0.2967777777777778,145000,2747,28451935,318.0
0.2918340425531915,145000,2747,28451935,609.0
0.284421568627451,145000,2747,28451935,507.0
0.3104706896551724,145000,2747,28451935,595.0
0.3139016129032259,145000,2747,28451935,350.0
0.3079464788732394,145000,2747,28451935,440.0
0.2981027397260274,145000,2747,28451935,455.0
0.2901533333333334,145000,2747,28451935,473.0
0.291938961038961,145000,2747,28451935,533.0
0.288315,145000,2747,28451935,652.0
0.2821,145000,2747,28451935,602.0
0.2768755555555555,145000,2747,28451935,340.0
0.2667065217391304,145000,2747,28451935,347.0
0.2677927083333333,145000,2747,28451935,326.0
0.2699867346938776,145000,2747,28451935,402.0
0.2962382812499999,145000,2747,28451935,587.0
0.2935112781954887,145000,2747,28451935,379.0
0.2884225165562913,145000,2747,28451935,675.0
0.2796184713375796,145000,2747,28451935,612.0
0.2778487341772152,145000,2747,28451935,336.0
0.2743756249999999,145000,2747,28451935,255.0
0.2737115853658536,145000,2747,28451935,302.0
0.2716568047337278,145000,2747,28451935,242.0
0.2697333333333333,145000,2747,28451935,452.0
0.2690514450867052,145000,2747,28451935,380.0
0.2674181318681319,145000,2747,28451935,466.0
0.2628798913043478,145000,2747,28451935,495.0
0.2628798913043478,145000,2747,28451935,341.0
0.2628798913043478,145000,2747,28451935,376.0
0.2680844086021505,145000,2747,28451935,443.0
0.2666508021390374,145000,2747,28451935,585.0
0.2645832460732984,145000,2747,28451935,489.0
0.2649056994818653,145000,2747,28451935,568.0
0.2676297435897435,145000,2747,28451935,256.0
0.2623336683417085,145000,2747,28451935,558.0
0.2616186274509803,145000,2747,28451935,822.0
0.2610463768115942,145000,2747,28451935,607.0
0.2640170616113744,145000,2747,28451935,504.0
0.2634916279069767,145000,2747,28451935,398.0
0.2662119266055046,145000,2747,28451935,308.0
0.2716911504424779,145000,2747,28451935,509.0
0.2760489082969432,145000,2747,28451935,431.0
0.2776512931034482,145000,2747,28451935,586.0
0.275018220338983,145000,2747,28451935,368.0
0.2770545833333333,145000,2747,28451935,426.0
0.2770314285714286,145000,2747,28451935,289.0
0.3064370909090909,145000,2747,28451935,428.0
0.3154910891089108,145000,2747,28451935,625.0
0.4132406666666667,988000,1926,123396029,820.0
0.4310903345724907,988000,1926,123396029,1821.0
0.4358224274406332,988000,1926,123396029,2042.0
0.4299455128205128,988000,1926,123396029,2343.0
0.439451083032491,988000,1926,123396029,2647.0
0.4345407766990291,988000,1926,123396029,2519.0
0.4267129032258064,988000,1926,123396029,2741.0
0.4258391515151515,988000,1926,123396029,2868.0
0.4151380739081747,988000,1926,123396029,1210.0
0.4179154404145078,988000,1926,123396029,2681.0
0.4180180758017492,988000,1926,123396029,2581.0
0.4248112123974476,988000,1926,123396029,102.0
0.277472727,369000,1850,20517888,920.0
0.234844068,369000,1850,20517888,1097.0
0.236256923,369000,1850,20517888,1174.0
0.237892647,369000,1850,20517888,1322.0
0.244638571,369000,1850,20517888,1132.0
0.245375,369000,1850,20517888,1257.0
0.264657143,369000,1850,20517888,1225.0
0.268016667,369000,1850,20517888,1406.0
0.27109,369000,1850,20517888,1563.0
0.255622619,369000,1850,20517888,1241.0
0.254773626,369000,1850,20517888,1214.0
0.259177083,369000,1850,20517888,998.0
0.255637,369000,1850,20517888,1135.0
0.245317476,369000,1850,20517888,1231.0
0.246227885,369000,1850,20517888,1188.0
0.249148113,369000,1850,20517888,1090.0
0.248733333,369000,1850,20517888,1154.0
0.252184404,369000,1850,20517888,1215.0
0.252184404,369000,1850,20517888,1267.0
0.257685586,369000,1850,20517888,763.0
0.466481818,6640,546,2170162,2017.0
0.44998,6640,546,2170162,970.0
0.411689286,6640,546,2170162,681.0
0.427734483,6640,546,2170162,2963.0
0.43839,6640,546,2170162,736.0
0.43839,6640,546,2170162,1228.0
0.437342424,6640,546,2170162,3412.0
0.437342424,6640,546,2170162,502.0
0.437342424,6640,546,2170162,465.0
0.437342424,6640,546,2170162,648.0
0.424479412,6640,546,2170162,826.0
0.428055263,6640,546,2170162,1901.0
0.419435714,6640,546,2170162,2341.0
0.435657778,6640,546,2170162,2948.0
0.444489583,6640,546,2170162,1171.0
0.435518,6640,546,2170162,2109.0
0.466278947,642000,537,42153717,563.0
0.433536667,642000,537,42153717,1258.0
0.427015614,642000,537,42153717,460.0
0.417406455,642000,537,42153717,1623.0
0.424846097,642000,537,42153717,1327.0
0.431380727,642000,537,42153717,801.0
0.434231667,642000,537,42153717,634.0
0.432413709,642000,537,42153717,914.0
0.437703433,642000,537,42153717,461.0
0.440015168,642000,537,42153717,686.0
0.438590576,642000,537,42153717,316.0
0.43751617,642000,537,42153717,353.0
0.435996631,642000,537,42153717,575.0
0.431255172,642000,537,42153717,734.0
0.431292782,642000,537,42153717,343.0
0.429813197,642000,537,42153717,624.0
0.427827415,642000,537,42153717,826.0
0.42858966,642000,537,42153717,864.0
0.42849351,642000,537,42153717,444.0
0.42854815,642000,537,42153717,1298.0
0.428652725,642000,537,42153717,785.0
0.429254604,642000,537,42153717,471.0
0.256575,25600,392,2343442,731.0
0.2775,25600,392,2343442,574.0
0.2775,25600,392,2343442,334.0
0.345916667,25600,392,2343442,451.0
0.2797625,25600,392,2343442,569.0
0.2797625,25600,392,2343442,313.0
0.2797625,25600,392,2343442,680.0
0.2797625,25600,392,2343442,416.0
0.2797625,25600,392,2343442,383.0
0.2797625,25600,392,2343442,373.0
0.32644,25600,392,2343442,386.0
0.32644,25600,392,2343442,834.0
0.32644,25600,392,2343442,587.0
0.32644,25600,392,2343442,638.0
0.32644,25600,392,2343442,491.0
0.32644,25600,392,2343442,249.0
0.32644,25600,392,2343442,462.0
0.32644,25600,392,2343442,399.0
0.32644,25600,392,2343442,215.0
0.236854545,25600,392,2343442,347.0
0.238407692,25600,392,2343442,267.0
0.247178571,25600,392,2343442,441.0
0.22726,25600,392,2343442,325.0
0.245917647,25600,392,2343442,455.0
0.256794444,25600,392,2343442,476.0
0.256794444,25600,392,2343442,566.0
0.256794444,25600,392,2343442,403.0
0.256794444,25600,392,2343442,892.0
0.27836,25600,392,2343442,2436.0
0.3696127273,1710000,2320,347648425,269.0
0.3686395498,1710000,2320,347648425,483.0
0.3577157216,1710000,2320,347648425,364.0
0.3631382479,1710000,2320,347648425,760.0
0.3541741284,1710000,2320,347648425,518.0
0.349977931,1710000,2320,347648425,171.0
0.3416688498,1710000,2320,347648425,247.0
0.3298727273,1710000,2320,347648425,625.0
0.3264903794,1710000,2320,347648425,530.0
0.3351654034,1710000,2320,347648425,551.0
0.3411233446,1710000,2320,347648425,321.0
0.3433511828,1710000,2320,347648425,314.0
0.3402419922,1710000,2320,347648425,381.0
0.3436635666,1710000,2320,347648425,184.0
0.3420030669,1710000,2320,347648425,331.0
0.3453532735,1710000,2320,347648425,355.0
0.3427592241,1710000,2320,347648425,415.0
0.3425674536,1710000,2320,347648425,283.0
0.3441527138,1710000,2320,347648425,533.0
0.3424883683,1710000,2320,347648425,427.0
0.3437790845,1710000,2320,347648425,325.0
0.3422066002,1710000,2320,347648425,255.0
0.3418933131,1710000,2320,347648425,234.0
0.3416294959,1710000,2320,347648425,249.0
0.3426443704,1710000,2320,347648425,413.0
0.3438403226,1710000,2320,347648425,290.0
0.3430169662,1710000,2320,347648425,279.0
0.3415275813,1710000,2320,347648425,349.0
0.3447811806,1710000,2320,347648425,415.0
0.3450453488,1710000,2320,347648425,293.0
0.3459933153,1710000,2320,347648425,302.0
0.3456304636,1710000,2320,347648425,634.0
0.3449932768,1710000,2320,347648425,375.0
0.3504587616,1710000,2320,347648425,388.0
0.3495637973,1710000,2320,347648425,323.0
0.3490419008,1710000,2320,347648425,301.0
0.3473102087,1710000,2320,347648425,393.0
0.3470945556,1710000,2320,347648425,344.0
0.3477606027,1710000,2320,347648425,278.0
0.3456272432,1710000,2320,347648425,275.0
0.3455318717,1710000,2320,347648425,79.0
0.3455253454,1710000,2320,347648425,455.0
0.3460295359,1710000,2320,347648425,365.0
0.3454689315,1710000,2320,347648425,314.0
0.3429834862,1710000,2320,347648425,487.0
0.3426754306,1710000,2320,347648425,321.0
0.3423580856,1710000,2320,347648425,363.0
0.3427899598,1710000,2320,347648425,350.0
0.3435004487,1710000,2320,347648425,379.0
0.3432970821,1710000,2320,347648425,313.0
0.3410994132,1710000,2320,347648425,394.0
0.3407199806,1710000,2320,347648425,197.0
0.3414916788,1710000,2320,347648425,217.0
0.3415485577,1710000,2320,347648425,326.0
0.3395159166,1710000,2320,347648425,279.0
0.3401591272,1710000,2320,347648425,285.0
0.3388708159,1710000,2320,347648425,449.0
0.3405698756,1710000,2320,347648425,400.0
0.3410012797,1710000,2320,347648425,474.0
0.3408257117,1710000,2320,347648425,360.0
0.3409803044,1710000,2320,347648425,414.0
0.3423852343,1710000,2320,347648425,509.0
0.3438319468,1710000,2320,347648425,609.0
0.3446200578,1710000,2320,347648425,360.0
0.3437672512,1710000,2320,347648425,365.0
0.3436515998,1710000,2320,347648425,355.0
0.3429655408,1710000,2320,347648425,394.0
0.3421081372,1710000,2320,347648425,435.0
0.3411388119,1710000,2320,347648425,572.0
0.3400838455,1710000,2320,347648425,287.0
0.3395034348,1710000,2320,347648425,588.0
0.3388705951,1710000,2320,347648425,159.0
0.3385487041,1710000,2320,347648425,227.0
0.3378815113,1710000,2320,347648425,527.0
0.3372046672,1710000,2320,347648425,259.0
0.3356068613,1710000,2320,347648425,428.0
0.3348561344,1710000,2320,347648425,316.0
0.3342043201,1710000,2320,347648425,328.0
0.335492202,1710000,2320,347648425,581.0
0.3389062297,1710000,2320,347648425,556.0
0.3385723138,1710000,2320,347648425,187.0
0.3377115741,1710000,2320,347648425,216.0
0.3382089884,1710000,2320,347648425,247.0
0.3375902105,1710000,2320,347648425,232.0
0.3374443709,1710000,2320,347648425,346.0
0.3376677252,1710000,2320,347648425,555.0
0.3380896113,1710000,2320,347648425,528.0
0.3373674872,1710000,2320,347648425,696.0
0.3375923365,1710000,2320,347648425,472.0
0.3375530432,1710000,2320,347648425,310.0
0.3383185448,1710000,2320,347648425,302.0
0.3375920875,1710000,2320,347648425,482.0
0.3373091672,1710000,2320,347648425,195.0
0.3369134738,1710000,2320,347648425,258.0
0.3367338656,1710000,2320,347648425,172.0
0.3367909571,1710000,2320,347648425,520.0
0.3369995066,1710000,2320,347648425,447.0
0.3366788027,1710000,2320,347648425,508.0
0.3361992515,1710000,2320,347648425,377.0
0.3357626494,1710000,2320,347648425,310.0
0.3357340316,1710000,2320,347648425,326.0
0.3363962751,1710000,2320,347648425,659.0
0.3375327227,1710000,2320,347648425,175.0
0.3381579987,1710000,2320,347648425,353.0
0.3388549828,1710000,2320,347648425,350.0
0.3387287488,1710000,2320,347648425,523.0
0.3382618842,1710000,2320,347648425,351.0
0.3382204916,1710000,2320,347648425,357.0
0.3389512797,1710000,2320,347648425,367.0
0.3384624393,1710000,2320,347648425,340.0
0.3380027133,1710000,2320,347648425,378.0
0.3387082808,1710000,2320,347648425,439.0
0.3402302976,1710000,2320,347648425,571.0
0.3403353814,1710000,2320,347648425,470.0
0.3410796866,1710000,2320,347648425,406.0
0.3410612094,1710000,2320,347648425,247.0
0.3412392836,1710000,2320,347648425,306.0
0.3411184049,1710000,2320,347648425,381.0
0.3412888118,1710000,2320,347648425,634.0
0.3418844719,1710000,2320,347648425,414.0
0.3417106346,1710000,2320,347648425,605.0
0.3418167808,1710000,2320,347648425,434.0
0.3423990891,1710000,2320,347648425,296.0
0.3419607893,1710000,2320,347648425,634.0
0.3423311526,1710000,2320,347648425,543.0
0.3424324294,1710000,2320,347648425,400.0
0.3425131557,1710000,2320,347648425,480.0
0.342677579,1710000,2320,347648425,51.0
0.3423432116,1710000,2320,347648425,25.0
0.324917284,1710000,2320,347648425,663.0
0.3228457143,1710000,2320,347648425,766.0
0.3168433198,1710000,2320,347648425,651.0
0.3265581818,1710000,2320,347648425,950.0
0.3215887043,1710000,2320,347648425,501.0
0.3266530351,1710000,2320,347648425,385.0
0.3315699422,1710000,2320,347648425,409.0
0.333607967,1710000,2320,347648425,743.0
0.3262330688,1710000,2320,347648425,448.0
0.3270833747,1710000,2320,347648425,481.0
0.3290434004,1710000,2320,347648425,529.0
0.3314034335,1710000,2320,347648425,680.0
0.3341026477,1710000,2320,347648425,906.0
0.3311338583,1710000,2320,347648425,881.0
0.3327009728,1710000,2320,347648425,714.0
0.3394394444,1710000,2320,347648425,413.0
0.3416681655,1710000,2320,347648425,460.0
0.3426924825,1710000,2320,347648425,768.0
0.3398936426,1710000,2320,347648425,596.0
0.3395840407,1710000,2320,347648425,749.0
0.3350372323,1710000,2320,347648425,511.0
0.3331516432,1710000,2320,347648425,925.0
0.3334700763,1710000,2320,347648425,709.0
0.334824184,1710000,2320,347648425,1144.0
0.3356426323,1710000,2320,347648425,1318.0
0.3334576438,1710000,2320,347648425,1299.0
0.3336018919,1710000,2320,347648425,696.0
0.4104592593,393000,237,20878842,217.0
0.3814972222,393000,237,20878842,261.0
0.3603325,393000,237,20878842,193.0
0.3517738095,393000,237,20878842,366.0
0.3548895833,393000,237,20878842,266.0
0.3630357143,393000,237,20878842,529.0
0.3407383333,393000,237,20878842,342.0
0.3481412698,393000,237,20878842,275.0
0.3585191781,393000,237,20878842,268.0
0.3507291139,393000,237,20878842,322.0
0.3417780488,393000,237,20878842,307.0
0.3374285714,393000,237,20878842,263.0
0.3354604396,393000,237,20878842,348.0
0.3247542553,393000,237,20878842,360.0
0.3213357895,393000,237,20878842,152.0
0.3499138889,393000,237,20878842,822.0
0.3399441718,393000,237,20878842,380.0
0.3419494118,393000,237,20878842,302.0
0.3376762162,393000,237,20878842,249.0
0.3390379679,393000,237,20878842,229.0
0.3390379679,393000,237,20878842,440.0
0.3482758974,393000,237,20878842,478.0
0.3487459184,393000,237,20878842,369.0
0.3532532338,393000,237,20878842,325.0
0.3466121951,393000,237,20878842,271.0
0.3551907407,393000,237,20878842,455.0
0.3487272772,1850000,104,74531687,1478.0
0.3483794722,1850000,104,74531687,1185.0
0.3332482426,1850000,104,74531687,895.0
0.3281334661,1850000,104,74531687,595.0
0.3016944294,1850000,104,74531687,622.0
0.2926206141,1850000,104,74531687,799.0
0.2909417351,1850000,104,74531687,514.0
0.2920569578,1850000,104,74531687,418.0
0.2960095841,1850000,104,74531687,696.0
0.2968120155,1850000,104,74531687,555.0
0.2983101697,1850000,104,74531687,494.0
0.2987713164,1850000,104,74531687,441.0
0.2986123193,1850000,104,74531687,493.0
0.2984673424,1850000,104,74531687,1216.0
0.2966086438,1850000,104,74531687,2148.0
0.2976348561,1850000,104,74531687,496.0
0.4602724138,101000,66,4735276,1197.0
0.4658077922,101000,66,4735276,1378.0
0.495844,101000,66,4735276,572.0
0.4954223077,101000,66,4735276,1735.0
0.498548951,101000,66,4735276,1170.0
0.503052071,101000,66,4735276,2801.0
0.5014348837,101000,66,4735276,778.0
0.4960914773,101000,66,4735276,1180.0
0.4988370166,101000,66,4735276,893.0
0.5016241935,101000,66,4735276,686.0
0.5002407407,101000,66,4735276,597.0
0.4916117904,101000,66,4735276,1121.0
0.4944201681,101000,66,4735276,1770.0
0.4954454545,101000,66,4735276,1435.0
0.4950441767,101000,66,4735276,744.0
0.5029753906,101000,66,4735276,681.0
0.4640604167,101000,66,4735276,594.0
0.0,57000,249,5006198,425.0
0.3380142857,57000,249,5006198,341.0
0.2957625,57000,249,5006198,307.0
0.27273,57000,249,5006198,404.0
0.27273,57000,249,5006198,289.0
0.27273,57000,249,5006198,307.0
0.27273,57000,249,5006198,253.0
0.263975,57000,249,5006198,301.0
0.263975,57000,249,5006198,482.0
0.2935615385,57000,249,5006198,317.0
0.2935615385,57000,249,5006198,332.0
0.2935615385,57000,249,5006198,296.0
0.2935615385,57000,249,5006198,439.0
0.4038807692,57000,249,5006198,320.0
0.4192243243,57000,249,5006198,388.0
0.3953636364,57000,249,5006198,319.0
0.3953636364,57000,249,5006198,496.0
0.3929192308,57000,249,5006198,1124.0
0.3791983402,57000,249,5006198,1214.0
0.3873679842,57000,249,5006198,1438.0
0.3884401575,57000,249,5006198,656.0
0.3901992248,57000,249,5006198,1421.0
0.3930488806,57000,249,5006198,1085.0
0.3930488806,57000,249,5006198,472.0
0.3937051852,57000,249,5006198,455.0
0.392902214,57000,249,5006198,512.0
0.3986394366,57000,249,5006198,1215.0
0.3987196491,57000,249,5006198,1220.0
0.3793706625,57000,249,5006198,1049.0
0.3809529412,57000,249,5006198,1013.0
0.2443385714,47500,253,5917076,199.0
0.2686066667,47500,253,5917076,330.0
0.2857442105,47500,253,5917076,79.0
0.213205036,47500,253,5917076,315.0
0.1878194118,47500,253,5917076,469.0
0.1958920792,47500,253,5917076,604.0
0.2215058091,47500,253,5917076,453.0
0.1683270627,47500,253,5917076,261.0
0.2074997297,47500,253,5917076,725.0
0.2130264484,47500,253,5917076,552.0
0.2190983645,47500,253,5917076,588.0
0.2297657388,47500,253,5917076,419.0
0.2409155378,47500,253,5917076,211.0
0.2443467803,47500,253,5917076,279.0
0.2529977941,47500,253,5917076,641.0
0.2587865646,47500,253,5917076,742.0
0.2567113057,47500,253,5917076,610.0
0.2534698609,47500,253,5917076,659.0
0.2587943368,47500,253,5917076,545.0
0.2607353607,47500,253,5917076,475.0
0.263033378,47500,253,5917076,769.0
0.2668640964,47500,253,5917076,784.0
0.2638962877,47500,253,5917076,276.0
0.2711766958,47500,253,5917076,337.0
0.3075410399,47500,253,5917076,313.0
0.42535175,988000,1924,123211115,367.0
0.4054457237,988000,1924,123211115,782.0
0.4067358006,988000,1924,123211115,397.0
0.4077768076,988000,1924,123211115,332.0
0.4018884346,988000,1924,123211115,369.0
0.4019205752,988000,1924,123211115,400.0
0.4096805639,988000,1924,123211115,441.0
0.4135448819,988000,1924,123211115,402.0
0.4171737595,988000,1924,123211115,260.0
0.4112380879,988000,1924,123211115,404.0
0.4098078628,988000,1924,123211115,536.0
0.4088136458,988000,1924,123211115,177.0
0.4061042791,988000,1924,123211115,271.0
0.4062418297,988000,1924,123211115,236.0
0.4060316766,988000,1924,123211115,260.0
0.3971277205,988000,1924,123211115,311.0
0.3939989757,988000,1924,123211115,475.0
0.3920023784,988000,1924,123211115,227.0
0.3894538892,988000,1924,123211115,459.0
0.3932182706,988000,1924,123211115,529.0
0.3939903197,988000,1924,123211115,502.0
0.3937688879,988000,1924,123211115,324.0
0.391476835,988000,1924,123211115,210.0
0.3861287897,988000,1924,123211115,410.0
0.3839568918,988000,1924,123211115,483.0
0.381040236,988000,1924,123211115,316.0
0.3848649317,988000,1924,123211115,567.0
0.3848930896,988000,1924,123211115,172.0
0.3852379199,988000,1924,123211115,318.0
0.3834627589,988000,1924,123211115,218.0
0.3822515749,988000,1924,123211115,226.0
0.4232751544,988000,1924,123211115,257.0
0.4712632075471697,123000,325,10005743,351.0
0.4784331395348837,123000,325,10005743,394.0
0.4666068292682926,123000,325,10005743,408.0
0.4748909448818897,123000,325,10005743,412.0
0.4660150537634409,123000,325,10005743,381.0
0.4648202416918429,123000,325,10005743,518.0
0.4726387909319899,123000,325,10005743,607.0
0.460101935483871,123000,325,10005743,473.0
0.4660333907056798,123000,325,10005743,539.0
0.465258626198083,123000,325,10005743,442.0
0.4642586156111928,123000,325,10005743,650.0
0.4645050632911393,123000,325,10005743,381.0
0.4651117647058823,123000,325,10005743,548.0
0.4629172535211267,123000,325,10005743,455.0
0.4629200700116685,123000,325,10005743,93.0
0.37129,494000,1506,37774999,305.0
0.4272348484848485,494000,1506,37774999,546.0
0.434592857142857,494000,1506,37774999,697.0
0.4195486238532109,494000,1506,37774999,555.0
0.416919298245614,494000,1506,37774999,353.0
0.4275458333333333,494000,1506,37774999,253.0
0.4245634146341462,494000,1506,37774999,288.0
0.4236303030303031,494000,1506,37774999,344.0
0.4297971428571428,494000,1506,37774999,225.0
0.4457646706586826,494000,1506,37774999,283.0
0.4465241379310344,494000,1506,37774999,296.0
0.4492147540983606,494000,1506,37774999,302.0
0.4430795811518323,494000,1506,37774999,282.0
0.4394328205128204,494000,1506,37774999,253.0
0.4398685714285714,494000,1506,37774999,243.0
0.4431986301369862,494000,1506,37774999,295.0
0.4433235294117646,494000,1506,37774999,275.0
0.4441898678414097,494000,1506,37774999,314.0
0.4413790598290598,494000,1506,37774999,316.0
0.4371165254237288,494000,1506,37774999,181.0
0.43398875,494000,1506,37774999,311.0
0.4293510040160642,494000,1506,37774999,434.0
0.4268436507936508,494000,1506,37774999,358.0
0.4234826771653543,494000,1506,37774999,244.0
0.4297541044776119,494000,1506,37774999,400.0
0.4301304029304029,494000,1506,37774999,284.0
0.4325918149466192,494000,1506,37774999,304.0
0.4323671378091873,494000,1506,37774999,123.0
0.4389528619528619,494000,1506,37774999,170.0
0.0927381355932203,1050000,748,91987339,681.0
0.1223385826771653,1050000,748,91987339,888.0
0.1620390721649484,1050000,748,91987339,1026.0
0.1822219600725952,1050000,748,91987339,823.0
0.189977316017316,1050000,748,91987339,775.0
0.1980954470198675,1050000,748,91987339,825.0
0.2148266975308642,1050000,748,91987339,669.0
0.2179990232907588,1050000,748,91987339,441.0
0.2221862802641232,1050000,748,91987339,861.0
0.2252481836874571,1050000,748,91987339,605.0
0.23046581769437,1050000,748,91987339,827.0
0.2446681233933162,1050000,748,91987339,754.0
0.4541833333333334,11400,172,901735,717.0
0.5068,11400,172,901735,975.0
0.6417428571428572,11400,172,901735,1368.0
0.61293125,11400,172,901735,1174.0
0.6132150000000001,11400,172,901735,686.0
0.4902254237288135,11400,172,901735,1362.0
0.4957131147540984,11400,172,901735,1306.0
0.5017492307692307,11400,172,901735,788.0
0.5066090909090908,11400,172,901735,852.0
0.506016176470588,11400,172,901735,689.0
0.4968289156626507,11400,172,901735,1195.0
0.5020200000000001,11400,172,901735,720.0
0.5057465116279071,11400,172,901735,882.0
0.5081355555555556,11400,172,901735,1202.0
0.5054112244897959,11400,172,901735,1207.0
0.513569306930693,11400,172,901735,931.0
0.3800024691358025,172000,185,11666260,1318.0
0.38356875,172000,185,11666260,1235.0
0.331595283018868,172000,185,11666260,1029.0
0.3365004545454546,172000,185,11666260,450.0
0.328295652173913,172000,185,11666260,1242.0
0.3358069182389936,172000,185,11666260,1065.0
0.3442090140845071,172000,185,11666260,1168.0
0.3433933884297521,172000,185,11666260,635.0
0.3399778625954198,172000,185,11666260,1844.0
0.3435527227722772,172000,185,11666260,799.0
0.3504950471698113,172000,185,11666260,1037.0
0.3489105263157895,172000,185,11666260,1768.0
0.3465405405405405,172000,185,11666260,1655.0
0.3515670611439842,172000,185,11666260,1333.0
0.3533103313840156,172000,185,11666260,1030.0
0.338338338658147,6130000,1340,410887617,3129.0
0.3339471428571429,6130000,1340,410887617,1192.0
0.3308706088992973,6130000,1340,410887617,3383.0
0.3185886983289357,6130000,1340,410887617,1333.0
0.3124355304212169,6130000,1340,410887617,712.0
0.312250038197097,6130000,1340,410887617,1272.0
0.3153568340306834,6130000,1340,410887617,3457.0
0.3174118493150685,6130000,1340,410887617,1579.0
0.3182342097488921,6130000,1340,410887617,904.0
0.3095872609997696,6130000,1340,410887617,639.0
0.3132331641659311,6130000,1340,410887617,2574.0
0.3147655083099503,6130000,1340,410887617,2388.0
0.3147600042435816,6130000,1340,410887617,2404.0
0.3177219913598025,6130000,1340,410887617,1722.0
0.3186836526701997,6130000,1340,410887617,3521.0
0.3174225909636146,6130000,1340,410887617,555.0
0.316141341991342,6130000,1340,410887617,2299.0
0.319099200913242,6130000,1340,410887617,3466.0
0.321978125,135000,1289,21427061,217.0
0.3033780487804878,135000,1289,21427061,200.0
0.2826931818181818,135000,1289,21427061,151.0
0.2856901960784314,135000,1289,21427061,150.0
0.2759345454545455,135000,1289,21427061,204.0
0.2780573770491803,135000,1289,21427061,249.0
0.2879742857142857,135000,1289,21427061,273.0
0.3037552631578948,135000,1289,21427061,227.0
0.2965512195121951,135000,1289,21427061,296.0
0.2897903225806452,135000,1289,21427061,176.0
0.2911091836734694,135000,1289,21427061,157.0
0.2881686868686868,135000,1289,21427061,87.0
0.2775678260869565,135000,1289,21427061,205.0
0.2758827586206896,135000,1289,21427061,142.0
0.2744661290322581,135000,1289,21427061,148.0
